c1,c2,sigma_freq,sigma_phase,P,M,delF,delTheta,cost
9.988830291107371,6.468079571382747,0.07739087503164109,0.026157847851305132,2.966136355401548,122.70310652908975,0.9721563297018064,1.4042753126202994,0.13216482341770566
9.838934838592985,6.475610220670934,0.07715740176170191,0.01571237735503913,2.9706169149504476,122.78436794829369,0.9990074572647079,1.3223243768959991,0.1209846259067846
9.99100421021757,6.222857605953203,0.07831708932839024,0.025959634523113742,2.997613544127087,122.78635621232735,0.999442039071585,1.3214404247228932,0.19590695859328724
9.819308660729025,6.3645450413024545,0.07716973258848293,0.022390046016878586,2.853777279386483,125.38830127554644,0.9620377725431539,1.3724962228655258,0.16923413138779062
9.783387999071719,6.520800489669756,0.07686759796672266,0.014372361221079766,2.921884955525872,125.49285059584413,0.9772207750147051,1.3368436442153673,0.19575087876054037
9.9953692495995,6.7983847056193225,0.08054115281950515,0.02385796786126233,2.8541776394430824,127.96996371747794,0.9575424860595183,1.385445545182606,0.17750260691680167
9.98998040135157,5.8579099004403385,0.07728695955951466,0.027217412217142304,2.9619553040169633,122.1715676040799,0.9792307047428904,1.3028240588034898,0.14957894014102158
9.788248091116808,5.998592019331143,0.07742932489275607,0.02726925745571939,2.962971213872777,122.45780526122864,0.9795439609556249,1.3006597218940008,0.15456759753070026
9.99807708443792,5.7798027249104225,0.0774651475539285,0.02717398792352774,2.962927603365229,122.43905259620384,0.9769506325111993,1.2981968702923645,0.13731563850102502
9.766272910679307,5.992723948721375,0.07681486998874745,0.02694684611495761,2.9660122454223283,122.19697585429518,0.974189481559178,1.3000577876732058,0.14931914274507155
9.992802785486413,5.721494074648456,0.07644838968423927,0.023724163234792327,2.9966365757120768,122.10773610331627,0.971199072379955,1.287754776722092,0.12467904618123671
9.677076819025672,5.697398160498308,0.07650660793790649,0.02357801810095591,2.9970907733559833,125.9704230977761,0.9998256678236231,1.2907363098595963,0.15411825935945095
9.781194009478801,5.599996770461361,0.07843914785477814,0.020594527368287745,2.9994334241222718,123.45206483334655,0.9639968826528279,1.3579509611652656,0.18964554189373944
9.98767648572552,6.911466940939787,0.07865800264456799,0.014454368245785752,2.956247421324669,117.07424038380714,0.953620140274419,1.352150363804192,0.13050890565907372
9.98988329370107,6.916138188621173,0.07921029747052898,0.012357981934671334,2.8673728966886216,116.27432240113248,0.9457309899351888,1.392279838244272,0.18587602047718632
9.607154596536887,6.97723265530164,0.08401031439690049,0.017752427332547123,2.9005143862119533,126.20663199472729,0.926602747002814,1.3878319781265318,0.16222862144612055
9.981075126820935,6.456050211688335,0.07923621750194519,0.02301481679178949,2.90632871770857,125.43259052977452,0.9798585489928381,1.397592885150249,0.11243443117408985
9.597108722793596,6.191407666399605,0.08267523238528565,0.023400073258892876,2.987046144671665,127.766028026658,0.93341186697206,1.421869120606269,0.1853896867584811
9.610637241452686,6.438914040714892,0.08078796667904033,0.02816255750069045,2.9973558203310535,124.1496698191721,0.9993722847441386,1.478450579337559,0.17302134395461904
9.79800297161187,7.354752693876785,0.07391495101738486,0.02367562623321515,2.8147029204950824,120.24025544533976,0.9435671408448293,1.3242084875609816,0.15060154638073983
9.99967697548293,7.021407300838196,0.07922739945005362,0.01185944744085192,2.9449624664382212,127.94356948696351,0.978937449703201,1.415157555549286,0.17833563855794127
9.794863658358508,7.2050386691815484,0.07942602959375256,0.027224169748246735,2.895685601593405,123.71864393937635,0.9574778382794967,1.4928007605542248,0.1633345398614758
9.559196356428066,6.817464005158524,0.07523290464231727,0.02871408392482501,2.9978032321617984,117.41557091007599,0.9775920943108766,1.3280526577328955,0.1870874883921976
9.802792896636985,7.226737839277705,0.07454216203246292,0.022521805968254663,2.94571206467537,117.9869310188422,0.9985994007343876,1.4460089854032456,0.13372646090886425
9.498814281423936,5.837711189703106,0.07318988858679791,0.02280296413868361,2.9538792289806843,117.2175038215138,0.9973696234858282,1.4521362658235868,0.16587986228944626
9.64203182896018,6.888359601799852,0.07704656484167254,0.03132124753795839,2.9502189744466945,122.8461154082158,0.978278475693833,1.4453554371800197,0.14392679599856387
9.988138647535624,6.426927381401201,0.07501870399964682,0.03523484086863726,2.9602699013805625,124.36775018458825,0.9406002878720583,1.3140557078155846,0.1785112068081691
9.494576409094044,6.720228856408788,0.08183842296784054,0.013763492385157818,2.998127993597468,121.22364602651709,0.9999128656047547,1.5177002036770775,0.14301302523853082
9.691194374248822,7.121251454706061,0.07722873917542968,0.026245504643067127,2.819044015133153,124.5232495407071,0.9805448857573497,1.4302859086116895,0.16241565483196038
9.524343371680844,7.641006912737994,0.0787633309382893,0.03246714558560654,2.864833502285621,126.40487705889942,0.9541429850983635,1.403895568703747,0.14034747574532547
9.68251966572979,6.357798128941566,0.07608062111597856,0.03546565824879342,2.9084956535848314,120.9528005308186,0.9214756445521661,1.3487212403537059,0.17278452701996483
9.609854809327684,7.09378180081245,0.07446569154393089,0.027432046965314334,2.9502420474108253,118.2439365176125,0.9649100999135469,1.3920581045209763,0.1881359066365802
9.809270248653215,6.186514918322533,0.07682566463394933,0.005825123125814199,2.9567624948675424,121.93531067260446,0.9796721624942931,1.4601478376689532,0.144465576639888
9.650853637128945,6.454040366800028,0.07944771771814782,0.028906303784849013,2.892236261001821,126.03437766894803,0.9642437144668012,1.3988973229116226,0.16173619258339336
9.270376167571593,6.750357667484638,0.07492149572066362,0.03101776891571425,2.852304754568886,120.2064632552825,0.9330928128263654,1.4572686174261689,0.19347607893914898
9.650809535058176,5.588034061691202,0.08075622812676952,0.024933101532016354,2.9174274062138275,127.85567973407295,0.9668566635413021,1.2880001239221999,0.17292450640661097
9.995685634874638,6.312819020123491,0.07825683412348479,0.03209949840224889,2.9601179536645623,122.37890612994096,0.9645678301746349,1.4386836467633768,0.17758253898407197
9.664552468980492,7.312837167138276,0.07740918977711073,0.02678741228701928,2.8402146514888402,127.95567435934616,0.9231676602419284,1.35806238358144,0.13134287114695062
9.216875064634046,7.384170604278278,0.07332358028053797,0.013944115754486633,2.7859143929869843,125.88402352579183,0.9299729338937116,1.3251133461531037,0.1224221108166206
9.283856371627238,7.5117187675466095,0.06951615264892463,0.018137462918489427,2.7766036293005136,125.84961080441829,0.9257094353245146,1.3615003276016586,0.19246641546085766
9.195461201761017,7.2022380436413656,0.08033446171761713,0.020681318511247736,2.6791099971638794,125.40119336727513,0.9474377472511832,1.3288361878805663,0.18141593204187528
9.463106111680965,7.110096908436003,0.07951001662724146,0.011395411140878369,2.843508308181544,120.1950735148498,0.9112019571205806,1.5240910757603117,0.15924669198864225
9.65591639121264,7.781923906197281,0.07640010545805817,0.03171534462140401,2.878467095202442,123.39648965961993,0.9775303457128277,1.3202953591246487,0.13482569840881556
9.815370408582723,6.788424095307537,0.0785951771808421,0.037072400624331175,2.8967957338741344,121.02993084460681,0.9601175787753028,1.5310161469127563,0.17117387601332953
9.228540009645485,7.453324026853313,0.0785781491474868,0.026671673967972674,2.918986237628204,124.00985011134006,0.9797455319213529,1.475137874755473,0.18447586639570346
9.61494622026014,6.891854271840008,0.08009943323092283,0.028410027893579264,2.999264652034752,125.38084372456191,0.9630623012311094,1.5221943998183456,0.1582183972364199
9.996167499416613,7.67526216110411,0.0753609436643358,0.021556141638185998,2.9995099568701438,118.82229293319446,0.9813388578993468,1.449450144418858,0.16270868074659028
9.651764156162752,7.346334637333423,0.0806658247996257,0.030527312066212273,2.882313367161178,122.096001881948,0.9105513169559791,1.337586949601195,0.16756946953738272
9.817140288567286,6.886900343178314,0.07730525322328584,0.026165614415455535,2.9461203004184173,125.78733852970089,0.9999602770813405,1.429428570696707,0.10688767005398736
9.394000070893242,6.969164063834862,0.08142746354369489,0.019638729085135784,2.84291408845544,125.95732879243064,0.9553567031882199,1.4794733121249923,0.14903007517044714
9.657694784009967,7.525320516635638,0.07557064602263405,0.030425527075601158,2.961992247956521,127.83615447684681,0.9995068238670277,1.407151654079623,0.10871372341362934
9.806734788094712,7.544061388560301,0.07992918707373936,0.026333396715343314,2.915956165255926,123.19033847059761,0.9999522766117184,1.4027352196895853,0.06162079967639891
9.807010062023407,7.61891501507833,0.0756798460424397,0.0380340493944278,2.8463968952960665,124.04805703177347,0.9391429959800878,1.415984564573802,0.13737803360453474
9.824782770486383,6.850126963676952,0.0773610730716718,0.027851779875360246,2.8786078638788752,125.8381654810167,0.9786887703731607,1.4653951641556862,0.15058322874410196
9.52469468434347,6.551500257111018,0.07999621982094021,0.02426973761083621,2.95679124290769,121.14653204327597,0.9324691882642434,1.3979653107248862,0.13206906439214774
9.116677488919551,7.379656887917328,0.0817257067360505,0.021109490841546452,2.816154636180727,120.64229159084957,0.9196319044516001,1.292029593900219,0.188849447639882
9.315807119375245,6.976115117031611,0.08040428476431848,0.024100376307270632,2.9112854803858204,114.7189251269193,0.9025129543973524,1.4754937093478986,0.15087327730707303
9.533224957739758,6.6467719361609445,0.0795702232796791,0.01570171234549487,2.9545238190265946,124.32627290589473,0.9259787098530294,1.3759506544702114,0.13257174072381597
9.71034900922454,7.287703948581035,0.07965514719920576,0.034013250936750394,2.997254846163745,123.13638281941773,0.9986545274084959,1.4699636227651582,0.19448016245445937
